0;0.793730237;0.814482688;0.706217186;0.380584027;0.552591949;0.605393959;0.33572616;0.323463186;0.068561744;0.15732989;0.018025635;0.081437894;0.028632934;0.043919571;0.062133814;0.029310854;0.177973268;0.047506274;0.031586928;0.287820444;0.053454242;0.046628595;0.174120068;0.261938923;0.239648479;0.369982578;0.53119983;0.615752125;0.451495614;0.891931719
0.793730237;0;0.845042104;0.55719836;0.292295207;0.499708479;0.80107345;0.250753373;0.273727177;0;0.030022361;0.135077879;0.242925174;0.175317442;0.076788987;0.01573482;0.039274568;0.144092266;0.175154662;0.045110436;0.356068506;0.020371204;0.168786219;0.197220981;0.302656532;0.315343022;0.482795972;0.833018393;0.820011149;0.547672652;0.789429019
0.814482688;0.845042104;0;0.792300734;0.533578663;0.761282558;0.851654516;0.543350007;0.467172402;0.174257777;0.270408039;0.070984598;0.078403596;0.009116126;0.118776455;0.146318919;0.079557476;0.249493541;0.059352005;0.042943764;0.411083232;0.031687915;0.075520681;0.122396724;0.274597631;0.233121467;0.325201171;0.553971893;0.592130201;0.372952066;0.666947597
0.706217186;0.55719836;0.792300734;0;0.810356632;0.82671462;0.592709587;0.603701851;0.655806558;0.391214715;0.460041129;0.227789889;0.105539993;0.17944848;0.309868639;0.293239115;0.215853748;0.366731769;0.108036094;0.175535935;0.464588129;0.151561491;0.078907765;0.136493705;0.295786666;0.193229426;0.201601035;0.277607541;0.340773653;0.20825299;0.465557069
0.380584027;0.292295207;0.533578663;0.810356632;0;0.76375484;0.40354548;0.643176839;0.809770794;0.656400656;0.630594603;0.33179151;0.231151351;0.308444825;0.51557746;0.461285831;0.367408615;0.464831311;0.222550344;0.299873039;0.602659222;0.282418679;0.199414382;0.217110077;0.444378147;0.37473447;0.250377541;0.141276536;0.184785608;0.216352658;0.193175809
0.552591949;0.499708479;0.761282558;0.82671462;0.76375484;0;0.616454195;0.711215354;0.691977645;0.47171638;0.562110442;0.292945766;0.141850848;0.241635307;0.39762332;0.365238702;0.268717234;0.398769676;0.131614182;0.206530488;0.524636418;0.191211258;0.106822459;0.170631668;0.363210311;0.291155722;0.260894929;0.264209519;0.320367288;0.264064486;0.370695186
0.605393959;0.80107345;0.851654516;0.592709587;0.40354548;0.616454195;0;0.514903031;0.370070441;0.100848738;0.202480154;0.023300657;0.164257868;0.046647087;0.053118727;0.077280517;0;0.135295836;0.16209187;0.054953933;0.336175518;0.077490335;0.176412726;0.028280842;0.187386008;0.185020176;0.259403308;0.559598692;0.532681433;0.311232514;0.506079811
0.33572616;0.250753373;0.543350007;0.603701851;0.643176839;0.711215354;0.514903031;0;0.6648851;0.533812894;0.799436962;0.626961382;0.409680471;0.565740718;0.632005226;0.538413322;0.421367747;0.500173586;0.293901486;0.309926658;0.529732999;0.285772698;0.272578425;0.157785635;0.340177501;0.248480398;0.163839186;0.016985402;0.121168966;0.162396912;0.194053104
0.323463186;0.273727177;0.467172402;0.655806558;0.809770794;0.691977645;0.370070441;0.6648851;0;0.679206639;0.765213015;0.478689342;0.382387182;0.466973927;0.636710765;0.631483829;0.49243949;0.635082371;0.356268028;0.417609114;0.754106872;0.402989468;0.333573377;0.313512317;0.55795372;0.459071458;0.33899103;0.168973157;0.24949875;0.332852131;0.231654501
0.068561744;0;0.174257777;0.391214715;0.656400656;0.47171638;0.100848738;0.533812894;0.679206639;0;0.728996072;0.492762499;0.462253568;0.532911887;0.785240707;0.791889865;0.617436918;0.685135672;0.448005364;0.474576686;0.692668075;0.452084925;0.41026233;0.323400947;0.524951045;0.443891838;0.274760708;0.015824201;0.055900011;0.246378039;0.028984297
